,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
3062,33329.13252473895,25605.58752580528,9983.295889127794,8504.135260035533,3558.9362701489345,4.571832271530728,0.2674070685393148,0.2678361890014056,32847.658605970355,28952.646421445912,11739.923785743767,7496.595545246378,4.4759225859262965,0.250390318740376,0.1886081657314588,0.153127811416024,0.2726403168481904,25408.698400406,25798.761201729103,8207.666668445529,7018.546587919587,4092.7079393287618,4.521547583051039,0.2434349333476228
3063,37225.27195639109,16343.025977809237,9909.035053196469,5808.064370603006,2708.5768966638607,4.597281768225354,0.2588285622491413,0.2384399138732219,35046.15507523497,12644.881891041872,14156.172358673546,6327.631125632604,4.666052583381977,0.2654434859841528,0.1398061027878899,0.1619712339872697,0.2366747521391583,28773.98007459248,9785.357207563242,13578.763505970956,5905.290968316596,3054.6299603863267,4.692887553342264,0.2417479704244963
3064,15931.771869650029,11840.763758366153,7813.540741326877,6911.026212529218,1826.1106536692976,4.784479716201116,0.1358163360757779,0.335505127255737,13705.438087448403,11726.87091657345,3883.7919216236746,6725.091045559568,4.720381140570811,0.1027583945924101,0.2632223515364242,0.108780173120829,0.3680939894486482,9620.238542093484,9229.796269280232,4255.756121399642,6821.03808574918,1566.985149696587,4.746569866321643,0.0993834906586796
3065,28682.3972678145,24547.5683516593,11307.920584306215,7143.040541327729,2983.8896849891844,4.915923887294047,0.222783713070307,0.3556185335554827,27067.838075819604,16602.40256416718,8712.793202897963,6800.525478802912,4.759701628291604,0.2725628812826893,0.1284116935114059,0.1423073756651451,0.3116409717959958,24339.5904841564,15850.550920914451,6969.385189829766,6266.88388344746,2251.159268520639,4.752547257475519,0.2837806218035371
3066,30944.315130106435,24453.235304263333,21393.39946668333,5453.574314355078,2352.63799830648,4.303195682526913,0.3209234614333203,0.215659961278635,32492.36167559077,16770.84385701595,17132.66164994324,5237.372332163389,4.297397690450247,0.3984308882045397,0.1663409208025734,0.1513924091006109,0.2086000166201228,27444.43973158744,13499.124135676111,14472.734827250151,4797.888377197141,1469.106138254169,4.322471496817374,0.3983417079934025
3067,24962.131706209944,21043.807831602942,16083.795893240696,6900.87004327966,2965.543931548479,4.838194395774526,0.2454327062637943,0.3647578167260342,31731.52672858937,19576.85072101211,11861.922033132998,6486.7438373857,4.667407478158514,0.2883381510317818,0.2439880694072037,0.0801023495386663,0.3193235282433878,26503.272185691625,17661.345687489415,10144.861070465216,5601.333261451685,2512.0974566599657,4.6783048245226135,0.2809093189559457
3068,36981.42333090697,8861.719569130075,5252.487443619101,7208.900162706271,2940.663345342006,4.46751522753048,0.3803394644608704,0.2607440126399015,39983.69284812835,11850.646148335429,8742.367853799276,7487.364182720672,4.54867069361982,0.3913841686753952,0.1411693121493547,0.0538228774757355,0.2064853453122419,36380.4562708946,10131.452504784573,8756.583136982837,7198.827035995413,2301.1254539193856,4.465267573463028,0.4101312599801643
3069,33501.66900704779,4268.568827226029,9688.587682229649,5888.16975279037,2175.532458223224,4.495542299735512,0.3930391461311208,0.3090603670536134,33638.947899626546,7910.541944811283,11496.876149238922,6225.169235379974,4.526985002734358,0.3893567135107279,0.0763433548128422,0.1579805843709405,0.2909447831615626,29334.309672430973,9113.896708597304,13166.122171746129,5188.676257474475,2264.677352266632,4.553683796539575,0.3763534789279086
3070,8853.085946566285,13184.430879823709,13174.361624043651,5734.491194885665,3616.155901426977,4.993790218308359,0.0657432842708753,0.354839130315238,13510.625720090851,10803.480294353873,10199.298921564034,6378.991877480541,4.8780391214520105,0.1542388766589752,0.0639365153729732,0.1590058914094788,0.4133452594722134,13387.267150813948,9894.95353997521,7661.726081519972,6147.489694714235,2898.105035543625,5.041703306481264,0.1626133563603836
3071,31649.417496472182,12796.018251896368,11460.37214804616,7391.909302248052,3082.819164143069,4.478454828618537,0.3161726795633464,0.3013813419560088,35191.34007096243,13052.484608567556,13968.415942354975,9535.734297614,4.685293762467168,0.269742924936004,0.0878082499898367,0.1430657268391413,0.3573055221841942,32673.61432076387,10047.7804236439,13547.35036816341,8824.03887164736,3516.0365474336486,4.728938696064804,0.2573349857513261
3072,33722.61010912145,11865.972107089248,6329.945817817751,6973.288525133175,2080.2139995629336,4.230131537931391,0.3932961454848229,0.3546914673238165,31986.26258909044,12619.58293097022,11443.750206017115,5182.670060577562,4.269260088270902,0.3948253442902288,0.1153646905791365,0.1090006025537838,0.261682086167507,27583.916251338007,11778.949084272008,10352.31447232524,4291.5923902642735,1198.7666372641936,4.159078973087805,0.4012929894433543
3073,19196.97685347781,18405.57839867002,12698.110598934518,4271.657648494014,2575.869644364524,4.680769506206131,0.1033384663886009,0.2045407941098068,21492.33802167948,20579.885899509587,9253.329752471767,3131.072595645756,4.571897967320629,0.1275176484300386,0.2246358945758162,0.1639826793099719,0.1603241345375265,22170.964411488272,17495.030892979397,9325.373817947986,2789.336156823807,2661.0444844452245,4.667946243684596,0.1606586033294972
3074,30255.59147273172,21535.52664692417,13576.093993569162,7328.029105267187,2904.660110336962,4.80643505690621,0.183425174939156,0.2707367938822113,37550.33156557073,15644.016636028236,12836.878925042996,7136.156346640268,4.648421588900376,0.2316087959210988,0.0391980311201032,0.1604127297707023,0.2654823910011331,29482.88303113576,12789.591990820729,11632.56308702761,6310.941834976673,2520.3255215090257,4.613303214039861,0.2180615096768206
3075,49614.066533858575,23182.83277157623,14754.982708949698,11189.871907229424,4328.550422114477,4.792591827175481,0.2198044982285528,0.3245598368061383,39654.85005804745,29281.48161307323,19242.54027320953,12962.86143124999,4.829614399160607,0.2198731470890003,0.0715389305196341,0.1906467189417195,0.3040655366298073,38975.28283884636,29282.58660295822,17786.920429810885,12513.916127221488,8165.692398350006,4.898021500296391,0.1866304315822297
3076,22686.796907346667,18935.032840347576,13184.40528725954,9672.61995648394,3917.567926329419,4.601541865544435,0.116210399599503,0.3022493871998484,26370.85809709907,11049.985832752553,11809.40593480689,12349.475916334022,4.893736260358764,0.103728524347808,0.0890504602936082,0.0460733238507395,0.4485986707587908,28988.32033294245,13838.366340775325,18626.3750669601,15019.008445381529,7254.049883249205,4.755122434890848,0.1069363685068368
3077,13219.303652289129,37917.872007944,19111.347342734585,10974.991913045034,4159.3776733925615,4.88497953435491,0.0740039709417139,0.4580952044648941,19433.251501588627,42394.5651627147,17132.10256105228,10055.022032510962,4.765798599157182,0.1117027659939789,0.2083787116702967,0.0829347312429126,0.4636985497111836,16073.91216468534,40347.00890484277,13926.69783006925,9757.599317599104,7035.62918298534,4.717225721357945,0.0705982951591724
3078,18382.8838609589,14959.542051371873,25882.72848543396,11645.645533771569,5050.195212555911,5.001931785335054,0.0746081744793307,0.3825339288967044,17888.63680191533,11319.368042013026,27754.494017421097,12736.290355728212,4.917624421709346,0.0679175172756764,0.0819318645291109,0.2465202810015278,0.4429229264366816,17266.61071033205,8616.018466762376,29172.27928702543,15229.930554208424,5537.612063421149,4.821428080240222,0.0432514356319273
3079,10778.613467687414,36350.55906612647,15984.924206107871,7246.379847952303,8055.753912782539,4.56736425558665,0.0529229731822899,0.3229240354520757,9905.457151989172,23187.4767249023,17614.003772963326,11003.920857104957,4.940285998073961,0.0509805553692169,0.2123547526733365,0.0979165338179364,0.4349313516585978,8081.437961011534,18039.15824231621,14874.883949066389,12554.319017007643,9181.266571827016,4.9425425295644025,0.05030454488356
3080,19174.62248189397,22257.42323593008,10799.15154627409,10435.55216101182,6373.145686793693,4.828463018939069,0.0840046885498927,0.2563590529302093,26871.644321944925,36654.83148232151,13896.241721719902,11355.434379535676,4.794940351270139,0.0932020729079124,0.2435993051524234,0.0920010807040382,0.2860165799694258,25405.123294586298,33178.6959443618,13852.831139519923,14472.30637730196,7374.441354801034,4.728602875059409,0.0724615588587773
3081,11017.610636907732,34951.693573373894,21084.9409755768,12013.775979374355,2202.0911532400205,4.676805316352839,0.1211377634105643,0.4031271633383491,17805.482304784335,21125.792517475034,19109.66955629276,14955.32818365124,4.841913754125893,0.1443496460435207,0.1809706143907431,0.060332437287497,0.5201105739566516,20357.96271750994,14289.1124808247,12779.085013800744,18196.487121241666,4344.751149757715,4.874660476390254,0.1294069759799234
3082,27359.39996925216,33653.087441187694,27095.019987060303,13455.45011427012,4104.89716812054,4.8607480531699405,0.0998178520403351,0.5175648227142001,30398.68221550408,26961.803151888453,19414.818207825905,14004.656483890576,4.823504733894988,0.0832781745494771,0.1326038584304448,0.0638430162670156,0.4983582602516377,29641.291537353896,22937.223739810004,14761.338168144655,14765.719047248082,6198.478285302645,4.7563217211401225,0.0776419409554439
3083,25381.68850669675,10806.885893086976,13384.638896858383,12324.986978663692,7824.719090969567,4.945482521789964,0.1194704556204481,0.4585602810409516,26505.76259555681,21664.84899545749,23191.08466030608,13651.08106370973,5.0537017098307855,0.06990884273849,0.1589420379164595,0.0672273191277845,0.451406117555996,29331.100566245743,23325.42719316908,22398.999701988767,12531.19830374548,10561.763352916072,5.020844541567154,0.0729728552302508
3084,22600.98848523472,10841.943350284562,22747.81338450244,9539.266268324402,2453.864596476655,4.676902909091006,0.195279761977127,0.3516158795406996,26601.51609070572,6894.550087973356,17274.084508317654,10109.561515127138,4.485865258538436,0.299152303821307,0.0372023775330593,0.2307849342723172,0.3585450913926187,30655.506738254808,7154.981940194079,14991.338447499897,11978.38249019122,4031.711768467871,4.867595260739802,0.2523905330865825
3085,16659.341119239827,26695.78778652528,30533.998618157184,12328.618946699824,6376.656228366461,4.890274934831433,0.0256446127296853,0.4267860148657651,22605.287284995786,16987.93720904023,27092.51323087632,12081.303055225262,4.950106783695346,0.0541689781652321,0.0906482499778426,0.2013136645059294,0.4279651662811103,17737.83855818692,10035.332205692092,27674.50864020573,12313.047952401072,10538.473659788096,4.789404395072655,0.0601868633105151
3086,28929.944433891946,23566.401838222635,19767.13239224636,11908.871935885669,5983.386297754547,5.012557569736873,0.0785665039661482,0.2748406427314002,25831.550987512623,20454.119544943253,10950.040609431262,11212.301521095,4.783326684915349,0.1186690922318288,0.1683303868774463,0.103353318310017,0.2485994402208713,23118.153022079223,21122.43799881441,7383.457314436007,10981.088882203669,6633.874725586241,4.938299900414998,0.1087656704558369
3087,13536.473285662776,19717.83795922445,12763.438788186868,8556.451978956979,3778.8034479091175,4.64872650541331,0.0559046846542268,0.5383475363259492,26989.383939820447,32593.88718596717,13659.853852826996,9867.152757916358,4.659954269961526,0.1653748800388867,0.0335820555815986,0.121980708895373,0.5286220277528862,24969.434338562176,27719.24458666906,13859.681366173045,10346.434231970876,4810.6242697785065,4.740417658048632,0.1711642325822907
3088,32259.59161647012,11988.131817314435,18185.475482961865,10082.740523247414,5896.161681871027,4.532069047448887,0.2984702814738284,0.3424870856340688,32274.357485096025,10334.146639837589,31891.523000055084,13474.7279622084,4.535967034842173,0.2301601087293586,0.0555579443744681,0.1997960160880625,0.2967732108142601,32235.8627088962,12444.7376780764,29767.32828926844,14364.808104951782,8173.969342126819,4.719147467949984,0.2045038335872157
3089,13430.161804225016,26756.73684699501,10407.662863992917,9735.30953481174,3315.1510173855363,4.644492083502626,0.0699802370142317,0.3436965865979716,15700.78837182329,10788.969311926245,10731.772261053688,10251.611774103032,4.877662682244803,0.1006704206827932,0.0254099165927373,0.125973414287432,0.4797610017591707,16396.314806632137,11830.917440126765,9061.63534649489,10816.41948073285,4014.623051524781,4.997102590117874,0.1512173245973296
3090,23244.933244423624,19144.89059845493,14789.56045824069,11230.35296893029,2201.2614591792803,4.696352391249565,0.2489361208781084,0.5551959137266824,28427.110637404327,13463.385214496124,8010.311853111108,12400.00986655876,4.694429901146023,0.2425976241078912,0.0563421340566466,0.0249932655653002,0.4868740558585606,21115.94640358909,16359.935552919404,13447.63627902978,14353.028561043047,4216.784787068136,4.841295925932413,0.1510242750772953
3091,8046.052987383366,14494.486099610434,11919.203285084128,14807.520053241771,3977.901452449551,4.884615484656504,0.0166160946795154,0.5889193861814592,16742.921892907227,19033.59552313523,9675.96798840684,17487.905781548598,4.967117075780996,0.0468824300926785,0.1263141177234161,0.0650434595986411,0.5694420501927757,17613.94155284649,18094.558743952854,6997.080739490434,14114.449088165524,7595.680777304986,5.0109378166435725,0.0703529991874842
3092,22755.06823334976,25647.775127114423,23419.926510454065,11697.93123546309,4804.587239827294,4.705095058583456,0.0508756803790225,0.51002432055471,19262.525646723498,11352.962254835464,23304.199408830813,10812.29058712246,4.737411037138126,0.0612913162981002,0.0447471552578291,0.1654664085308802,0.485058194330643,19213.415202433847,8360.934327991883,20013.0147319568,12687.757419501077,6809.355235851683,4.803561620752268,0.0634456396691376
3093,19578.729576892,21678.545610630463,19376.446136721774,12219.751499625998,2676.961884914206,4.710687811906378,0.1610947720060088,0.3437613675745716,13852.841844367978,34002.88585302069,19166.64857070993,11492.470854185734,4.734263654884588,0.0781623680720102,0.1952437851634973,0.2542242901094291,0.3663684340510244,12528.452096247647,33392.67624401457,15478.101950352604,15649.768134825972,3394.594792123248,4.764958805812757,0.059626367207786
3094,21932.589902670246,30021.72361925447,26282.247788141674,9780.274598253369,4799.729839724951,4.824087267977599,0.1594498382663158,0.4017917185332754,24323.09885486276,24334.8431905412,25721.31123157684,14117.058572704984,4.959726844932266,0.1348492565522104,0.0773656405043234,0.0740275156620141,0.5322396906806043,21961.293105593017,28320.3098973454,27804.321643222946,13896.350797986886,7362.52038793677,4.874820719909001,0.0998384043990981
3095,29813.457772017027,11747.450770477011,12144.553277636782,17217.313249633356,6620.68348950127,4.894351652696488,0.143492112191383,0.4652780966822333,14568.007250291785,22824.780252996265,9174.502401126423,17868.15577802316,4.91378593092622,0.1167699681625418,0.0872933850351107,0.0385181911968233,0.4413907353358803,7885.366003771748,19346.538477886137,7943.73244933273,18160.801551463504,9831.030260274963,4.768610670354988,0.0659438094408315
